layer,source_emotion,eval_vector_emotion,score
8,angry,angry,0.0005315430462360382
8,angry,happy,-0.09939046204090118
8,angry,sad,-0.02380867302417755
8,angry,angry,-0.25651589035987854
8,angry,happy,-0.1562173068523407
8,angry,sad,-0.15866413712501526
8,angry,angry,0.047363851219415665
8,angry,happy,-0.3550792932510376
8,angry,sad,0.08350348472595215
8,angry,angry,-0.04474319517612457
8,angry,happy,-0.2903968095779419
8,angry,sad,0.1414743810892105
8,angry,angry,-0.11621002852916718
8,angry,happy,-0.3506937623023987
8,angry,sad,-0.1951577365398407
8,angry,angry,0.11930785328149796
8,angry,happy,-0.1565428078174591
8,angry,sad,-0.053443558514118195
8,angry,angry,-0.16490162909030914
8,angry,happy,-0.2809564173221588
8,angry,sad,0.11979206651449203
8,angry,angry,-0.12975573539733887
8,angry,happy,0.05244540423154831
8,angry,sad,-0.06182654947042465
8,angry,angry,-0.3077804446220398
8,angry,happy,-0.24910300970077515
8,angry,sad,0.12994590401649475
8,angry,angry,-0.13238130509853363
8,angry,happy,-0.24531790614128113
8,angry,sad,-0.22483579814434052
8,angry,angry,0.04195018857717514
8,angry,happy,-0.11150006949901581
8,angry,sad,0.015875499695539474
8,angry,angry,-0.2532675266265869
8,angry,happy,-0.22832423448562622
8,angry,sad,-0.036351609975099564
8,angry,angry,0.05717933177947998
8,angry,happy,-0.1168217658996582
8,angry,sad,0.1310763955116272
8,angry,angry,-0.3960585296154022
8,angry,happy,-0.13626089692115784
8,angry,sad,0.14368148148059845
8,angry,angry,-0.14763900637626648
8,angry,happy,-0.12023118138313293
8,angry,sad,-0.3159617483615875
8,angry,angry,0.08396752178668976
8,angry,happy,0.022535061463713646
8,angry,sad,-0.2345518171787262
8,angry,angry,-0.0781329944729805
8,angry,happy,-0.013285035267472267
8,angry,sad,-0.061882250010967255
8,angry,angry,-0.2831154465675354
8,angry,happy,-0.2158321589231491
8,angry,sad,0.10064470767974854
8,angry,angry,-0.2355380356311798
8,angry,happy,0.05518538877367973
8,angry,sad,-0.23783202469348907
8,angry,angry,-0.1991877257823944
8,angry,happy,-0.15927426517009735
8,angry,sad,-0.029034946113824844
8,angry,angry,-0.027585469186306
8,angry,happy,-0.44637632369995117
8,angry,sad,0.07423566281795502
8,angry,angry,0.110043466091156
8,angry,happy,-0.08428645879030228
8,angry,sad,0.055057819932699203
8,angry,angry,-0.25045815110206604
8,angry,happy,-0.1242743507027626
8,angry,sad,-0.14186610281467438
8,angry,angry,-0.08224114775657654
8,angry,happy,-0.2119293361902237
8,angry,sad,-0.15671363472938538
8,angry,angry,0.054598838090896606
8,angry,happy,-0.4135741591453552
8,angry,sad,0.28149348497390747
8,angry,angry,-0.06262364983558655
8,angry,happy,-0.3472350239753723
8,angry,sad,-0.11269974708557129
8,angry,angry,0.07019563019275665
8,angry,happy,-0.09842751175165176
8,angry,sad,-0.04135842248797417
8,angry,angry,-0.15996123850345612
8,angry,happy,-0.01052028313279152
8,angry,sad,-0.3966482877731323
8,angry,angry,-0.07869838178157806
8,angry,happy,0.1352515071630478
8,angry,sad,-0.11885008215904236
8,angry,angry,-0.27749964594841003
8,angry,happy,-0.27063342928886414
8,angry,sad,0.10964956879615784
8,angry,angry,-0.07186701893806458
8,angry,happy,-0.17963054776191711
8,angry,sad,-0.10630059242248535
8,angry,angry,-0.006247438490390778
8,angry,happy,0.0008516255766153336
8,angry,sad,-0.20286771655082703
8,angry,angry,-0.1689019650220871
8,angry,happy,-0.23283642530441284
8,angry,sad,0.02138722687959671
8,angry,angry,-0.023557350039482117
8,angry,happy,-0.15687809884548187
8,angry,sad,0.31898537278175354
8,angry,angry,-0.483866810798645
8,angry,happy,-0.01159713789820671
8,angry,sad,0.009020492434501648
8,angry,angry,-0.24614043533802032
8,angry,happy,-0.4774025082588196
8,angry,sad,-0.02893958054482937
8,angry,angry,0.30750802159309387
8,angry,happy,0.015583330765366554
8,angry,sad,-0.11039268225431442
8,angry,angry,-0.3128594756126404
8,angry,happy,-0.08423717319965363
8,angry,sad,-0.20291465520858765
8,angry,angry,-0.014782078564167023
8,angry,happy,-0.11466431617736816
8,angry,sad,-0.12206348776817322
8,angry,angry,-0.06270892918109894
8,angry,happy,-0.14745235443115234
8,angry,sad,0.1590929627418518
8,angry,angry,-0.263782799243927
8,angry,happy,-0.3355987071990967
8,angry,sad,0.11529858410358429
8,angry,angry,-0.09003543853759766
8,angry,happy,-0.20145311951637268
8,angry,sad,-0.12628468871116638
8,angry,angry,-0.02298584021627903
8,angry,happy,-0.21530719101428986
8,angry,sad,0.22990377247333527
8,angry,angry,-0.32867953181266785
8,angry,happy,-0.29365673661231995
8,angry,sad,0.05084412172436714
8,angry,angry,-0.025787310674786568
8,angry,happy,-0.34159937500953674
8,angry,sad,0.06762460619211197
8,angry,angry,-0.010778169147670269
8,angry,happy,-0.43143925070762634
8,angry,sad,-0.0698234885931015
8,angry,angry,0.13447441160678864
8,angry,happy,-0.07295145839452744
8,angry,sad,0.07321803271770477
8,angry,angry,-0.22176745533943176
8,angry,happy,-0.3204335570335388
8,angry,sad,0.07501843571662903
8,angry,angry,-0.05701800808310509
8,angry,happy,-0.12807145714759827
8,angry,sad,-0.2032194286584854
8,angry,angry,0.019174741581082344
12,angry,happy,-0.36313799023628235
12,angry,sad,-0.28818845748901367
12,angry,angry,0.1515955626964569
12,angry,happy,-0.4542917311191559
12,angry,sad,-0.10221198201179504
12,angry,angry,0.011723693460226059
12,angry,happy,-0.6072772145271301
12,angry,sad,0.11037419736385345
12,angry,angry,-0.032419271767139435
12,angry,happy,-0.16057205200195312
12,angry,sad,-0.253264844417572
12,angry,angry,-0.10970774292945862
12,angry,happy,-0.5956005454063416
12,angry,sad,-0.10746385157108307
12,angry,angry,0.393088698387146
12,angry,happy,-0.5391809940338135
12,angry,sad,0.0608098991215229
12,angry,angry,0.15729686617851257
12,angry,happy,-0.47556138038635254
12,angry,sad,0.10560835897922516
12,angry,angry,-0.0533587746322155
12,angry,happy,-0.6186540126800537
12,angry,sad,0.030306724831461906
12,angry,angry,0.13830851018428802
12,angry,happy,-0.37318310141563416
12,angry,sad,-0.47840172052383423
12,angry,angry,0.45272547006607056
12,angry,happy,-0.3326472043991089
12,angry,sad,-0.008769631385803223
12,angry,angry,-0.07578673213720322
12,angry,happy,-0.1881527602672577
12,angry,sad,-0.06402499973773956
12,angry,angry,-0.31155461072921753
12,angry,happy,-0.09385087341070175
12,angry,sad,-0.11086659133434296
12,angry,angry,-0.2524935305118561
12,angry,happy,-0.6205814480781555
12,angry,sad,0.0736919492483139
12,angry,angry,0.19488739967346191
12,angry,happy,-0.6079491376876831
12,angry,sad,-0.0956098884344101
12,angry,angry,0.36461886763572693
12,angry,happy,-0.5734626650810242
12,angry,sad,-0.01411266066133976
12,angry,angry,0.164955273270607
12,angry,happy,-0.25291261076927185
12,angry,sad,0.10936117172241211
12,angry,angry,-0.27374762296676636
12,angry,happy,-0.2675715386867523
12,angry,sad,-0.1270342320203781
12,angry,angry,0.01882746070623398
12,angry,happy,-0.6171194911003113
12,angry,sad,0.014758884906768799
12,angry,angry,0.24918818473815918
12,angry,happy,-0.5714346766471863
12,angry,sad,0.12997864186763763
12,angry,angry,0.043798770755529404
12,angry,happy,-0.7557286024093628
12,angry,sad,-0.14923274517059326
12,angry,angry,0.4026707410812378
12,angry,happy,-0.4185653626918793
12,angry,sad,-0.047598376870155334
12,angry,angry,-0.00501718744635582
12,angry,happy,-0.5416809320449829
12,angry,sad,0.03648364171385765
12,angry,angry,0.11739827692508698
12,angry,happy,-0.13067808747291565
12,angry,sad,-0.004460461437702179
12,angry,angry,-0.2091991901397705
12,angry,happy,-0.4005073010921478
12,angry,sad,0.22641220688819885
12,angry,angry,-0.1810767650604248
12,angry,happy,-0.30011534690856934
12,angry,sad,-0.25033852458000183
12,angry,angry,0.09986700117588043
12,angry,happy,-0.2754613161087036
12,angry,sad,-0.031436167657375336
12,angry,angry,-0.10079547762870789
12,angry,happy,-0.49932602047920227
12,angry,sad,-0.06325129419565201
12,angry,angry,0.2730233371257782
12,angry,happy,-0.2920532524585724
12,angry,sad,0.15273313224315643
12,angry,angry,-0.33908650279045105
12,angry,happy,-0.1379215121269226
12,angry,sad,0.13515925407409668
12,angry,angry,-0.1741911917924881
12,angry,happy,-0.15171849727630615
12,angry,sad,-0.42848530411720276
12,angry,angry,0.12200862914323807
12,angry,happy,-0.2765957713127136
12,angry,sad,-0.2527366876602173
12,angry,angry,0.119898721575737
12,angry,happy,0.07223597168922424
12,angry,sad,0.019718877971172333
12,angry,angry,-0.49192509055137634
12,angry,happy,-0.4457229673862457
12,angry,sad,0.1409686952829361
12,angry,angry,-0.15905851125717163
12,angry,happy,-0.006193086504936218
12,angry,sad,-0.22663909196853638
12,angry,angry,-0.2554304599761963
12,angry,happy,-0.3693010210990906
12,angry,sad,-0.04358227178454399
12,angry,angry,0.0790301039814949
12,angry,happy,-0.6922963857650757
12,angry,sad,0.01184869185090065
12,angry,angry,0.3024024963378906
12,angry,happy,-0.2585601806640625
12,angry,sad,0.013247635215520859
12,angry,angry,-0.10484964400529861
12,angry,happy,-0.3891078233718872
12,angry,sad,-0.21040622889995575
12,angry,angry,0.13549165427684784
12,angry,happy,-0.42094308137893677
12,angry,sad,-0.3020165264606476
12,angry,angry,0.23438885807991028
12,angry,happy,-0.8337693214416504
12,angry,sad,0.48359787464141846
12,angry,angry,0.1401183307170868
12,angry,happy,-0.65308678150177
12,angry,sad,0.08068044483661652
12,angry,angry,0.16780118644237518
12,angry,happy,-0.2770673930644989
12,angry,sad,-0.23001930117607117
12,angry,angry,0.10605812817811966
12,angry,happy,-0.004846453666687012
12,angry,sad,-0.4326665997505188
12,angry,angry,-0.0705501139163971
12,angry,happy,-0.01984376460313797
12,angry,sad,-0.10494355857372284
12,angry,angry,-0.21723105013370514
12,angry,happy,-0.6354933381080627
12,angry,sad,0.22077082097530365
12,angry,angry,0.11285920441150665
12,angry,happy,-0.4117179811000824
12,angry,sad,-0.09210962057113647
12,angry,angry,0.13551808893680573
12,angry,happy,-0.10849902033805847
12,angry,sad,-0.11088619381189346
12,angry,angry,-0.3189051151275635
12,angry,happy,-0.36363455653190613
12,angry,sad,-0.015172131359577179
12,angry,angry,0.09167610853910446
12,angry,happy,-0.3562432527542114
12,angry,sad,0.35466235876083374
12,angry,angry,-0.4540518522262573
12,angry,happy,-0.2612381875514984
12,angry,sad,0.04818030446767807
12,angry,angry,-0.14978599548339844
12,angry,happy,-0.8182523250579834
12,angry,sad,-0.10851722210645676
12,angry,angry,0.6390780210494995
12,angry,happy,-0.21350041031837463
12,angry,sad,-0.06292200833559036
12,angry,angry,-0.2038930505514145
12,angry,happy,-0.15269142389297485
12,angry,sad,-0.29629066586494446
12,angry,angry,0.061530373990535736
12,angry,happy,-0.2535284459590912
12,angry,sad,-0.15580198168754578
12,angry,angry,0.028203632682561874
12,angry,happy,-0.32778453826904297
12,angry,sad,0.2851369380950928
12,angry,angry,-0.32864415645599365
12,angry,happy,-0.6386457085609436
12,angry,sad,0.14583034813404083
12,angry,angry,0.12832288444042206
12,angry,happy,-0.4401041865348816
12,angry,sad,0.003799617290496826
12,angry,angry,0.07156013697385788
12,angry,happy,-0.5432480573654175
12,angry,sad,0.47786813974380493
12,angry,angry,-0.31279996037483215
12,angry,happy,-0.5028018355369568
12,angry,sad,-0.0671389028429985
12,angry,angry,0.1986991912126541
12,angry,happy,-0.5080204606056213
12,angry,sad,0.17394623160362244
12,angry,angry,-0.14040853083133698
12,angry,happy,-0.8562482595443726
12,angry,sad,0.01646733656525612
12,angry,angry,0.4299604296684265
12,angry,happy,-0.17780254781246185
12,angry,sad,0.001702331006526947
12,angry,angry,-0.1719931960105896
12,angry,happy,-0.7533178925514221
12,angry,sad,0.19707083702087402
12,angry,angry,0.18619154393672943
12,angry,happy,-0.32227620482444763
12,angry,sad,-0.32002395391464233
12,angry,angry,0.19287404417991638
16,angry,happy,-0.35635071992874146
16,angry,sad,-0.31911319494247437
16,angry,angry,0.16103410720825195
16,angry,happy,-0.6156030297279358
16,angry,sad,-0.06958529353141785
16,angry,angry,0.07709774374961853
16,angry,happy,-0.5944011211395264
16,angry,sad,0.08251973241567612
16,angry,angry,-0.07088996469974518
16,angry,happy,-0.10494747012853622
16,angry,sad,-0.31152719259262085
16,angry,angry,-0.156741201877594
16,angry,happy,-0.5588559508323669
16,angry,sad,-0.18628130853176117
16,angry,angry,0.339823454618454
16,angry,happy,-0.5233818888664246
16,angry,sad,-0.07560566067695618
16,angry,angry,0.20043712854385376
16,angry,happy,-0.49306097626686096
16,angry,sad,0.08300928771495819
16,angry,angry,-0.07069659233093262
16,angry,happy,-0.6230350732803345
16,angry,sad,0.04180718585848808
16,angry,angry,-0.007432090118527412
16,angry,happy,-0.47151637077331543
16,angry,sad,-0.38829848170280457
16,angry,angry,0.39375948905944824
16,angry,happy,-0.3338566720485687
16,angry,sad,-0.027541927993297577
16,angry,angry,-0.11236612498760223
16,angry,happy,-0.19938376545906067
16,angry,sad,-0.0610884465277195
16,angry,angry,-0.36570265889167786
16,angry,happy,-0.04845409467816353
16,angry,sad,-0.12629260122776031
16,angry,angry,-0.34802675247192383
16,angry,happy,-0.665043294429779
16,angry,sad,0.10848996043205261
16,angry,angry,0.15581253170967102
16,angry,happy,-0.629409670829773
16,angry,sad,-0.08492127805948257
16,angry,angry,0.41305676102638245
16,angry,happy,-0.6267697811126709
16,angry,sad,0.035619139671325684
16,angry,angry,0.09216614067554474
16,angry,happy,-0.2700425684452057
16,angry,sad,0.01052214577794075
16,angry,angry,-0.280954509973526
16,angry,happy,-0.33884724974632263
16,angry,sad,-0.05221104994416237
16,angry,angry,-0.07027274370193481
16,angry,happy,-0.6633750200271606
16,angry,sad,-0.02194203808903694
16,angry,angry,0.2545129060745239
16,angry,happy,-0.5818333625793457
16,angry,sad,0.15314380824565887
16,angry,angry,-0.045313961803913116
16,angry,happy,-0.6938926577568054
16,angry,sad,-0.1823348104953766
16,angry,angry,0.3494684100151062
16,angry,happy,-0.39104771614074707
16,angry,sad,-0.07427073270082474
16,angry,angry,-0.101345494389534
16,angry,happy,-0.565355122089386
16,angry,sad,0.06298360228538513
16,angry,angry,0.061335474252700806
16,angry,happy,-0.17074355483055115
16,angry,sad,-0.055761855095624924
16,angry,angry,-0.1795162856578827
16,angry,happy,-0.5894898772239685
16,angry,sad,0.3103061020374298
16,angry,angry,-0.1725751757621765
16,angry,happy,-0.34182310104370117
16,angry,sad,-0.2497001588344574
16,angry,angry,0.05082456395030022
16,angry,happy,-0.13674940168857574
16,angry,sad,-0.17338958382606506
16,angry,angry,-0.12071585655212402
16,angry,happy,-0.4769115149974823
16,angry,sad,-0.07536947727203369
16,angry,angry,0.20608173310756683
16,angry,happy,-0.263773649930954
16,angry,sad,0.08402276039123535
16,angry,angry,-0.41192495822906494
16,angry,happy,-0.1780008226633072
16,angry,sad,0.060790155082941055
16,angry,angry,-0.22002363204956055
16,angry,happy,-0.1606075018644333
16,angry,sad,-0.3763107657432556
16,angry,angry,0.0651567205786705
16,angry,happy,-0.2864845097064972
16,angry,sad,-0.3149758279323578
16,angry,angry,0.14303192496299744
16,angry,happy,-0.06884963810443878
16,angry,sad,-0.06638553738594055
16,angry,angry,-0.35280293226242065
16,angry,happy,-0.36418628692626953
16,angry,sad,-0.02896491251885891
16,angry,angry,-0.14606180787086487
16,angry,happy,-0.04516337811946869
16,angry,sad,-0.29587963223457336
16,angry,angry,-0.23671360313892365
16,angry,happy,-0.34328460693359375
16,angry,sad,-0.13158121705055237
16,angry,angry,0.04910484701395035
16,angry,happy,-0.7909244894981384
16,angry,sad,0.08790918439626694
16,angry,angry,0.23060686886310577
16,angry,happy,-0.08302970230579376
16,angry,sad,-0.237986758351326
16,angry,angry,-0.1246524453163147
16,angry,happy,-0.35208818316459656
16,angry,sad,-0.1501062661409378
16,angry,angry,0.009478475898504257
16,angry,happy,-0.39257314801216125
16,angry,sad,-0.27025625109672546
16,angry,angry,0.17183881998062134
16,angry,happy,-0.7847657203674316
16,angry,sad,0.3992266356945038
16,angry,angry,0.10486382246017456
16,angry,happy,-0.6776782274246216
16,angry,sad,0.0865962952375412
16,angry,angry,0.06118486821651459
16,angry,happy,-0.17721453309059143
16,angry,sad,-0.39132824540138245
16,angry,angry,0.07256335020065308
16,angry,happy,-0.06897829473018646
16,angry,sad,-0.38840451836586
16,angry,angry,-0.0633782297372818
16,angry,happy,-0.0854700431227684
16,angry,sad,0.047914132475852966
16,angry,angry,-0.33066731691360474
16,angry,happy,-0.6405347585678101
16,angry,sad,0.13016191124916077
16,angry,angry,0.17851696908473969
16,angry,happy,-0.48983386158943176
16,angry,sad,0.024358583614230156
16,angry,angry,0.006202308461070061
16,angry,happy,-0.037462327629327774
16,angry,sad,-0.17692264914512634
16,angry,angry,-0.3717997372150421
16,angry,happy,-0.38896849751472473
16,angry,sad,0.04273822531104088
16,angry,angry,0.01660952717065811
16,angry,happy,-0.40007519721984863
16,angry,sad,0.31315290927886963
16,angry,angry,-0.43587300181388855
16,angry,happy,-0.3088318705558777
16,angry,sad,0.08944375813007355
16,angry,angry,-0.21251654624938965
16,angry,happy,-0.8153496980667114
16,angry,sad,-0.0968858152627945
16,angry,angry,0.5928723216056824
16,angry,happy,-0.21742451190948486
16,angry,sad,-0.11171053349971771
16,angry,angry,-0.18979282677173615
16,angry,happy,-0.2579587399959564
16,angry,sad,-0.21028617024421692
16,angry,angry,0.07592751830816269
16,angry,happy,-0.24448680877685547
16,angry,sad,-0.1274295449256897
16,angry,angry,-0.04103481397032738
16,angry,happy,-0.25065621733665466
16,angry,sad,0.13731758296489716
16,angry,angry,-0.37052053213119507
16,angry,happy,-0.6054174304008484
16,angry,sad,0.00668729841709137
16,angry,angry,0.2080475389957428
16,angry,happy,-0.40367498993873596
16,angry,sad,-0.08583390712738037
16,angry,angry,0.06827300786972046
16,angry,happy,-0.5642218589782715
16,angry,sad,0.41922348737716675
16,angry,angry,-0.375
16,angry,happy,-0.3370177447795868
16,angry,sad,-0.2575902044773102
16,angry,angry,0.1358858346939087
16,angry,happy,-0.6062840223312378
16,angry,sad,0.2550312280654907
16,angry,angry,-0.14077644050121307
16,angry,happy,-0.8381557464599609
16,angry,sad,-0.06744672358036041
16,angry,angry,0.41841691732406616
16,angry,happy,-0.07368633151054382
16,angry,sad,-0.09874869883060455
16,angry,angry,-0.3123595118522644
16,angry,happy,-0.7148315906524658
16,angry,sad,0.12244060635566711
16,angry,angry,0.12199196219444275
16,angry,happy,-0.28242161870002747
16,angry,sad,-0.44521602988243103
16,angry,angry,0.21471890807151794
20,angry,happy,-0.5646035671234131
20,angry,sad,-0.1065596491098404
20,angry,angry,0.23207391798496246
20,angry,happy,-0.8488144874572754
20,angry,sad,0.23218506574630737
20,angry,angry,0.27851366996765137
20,angry,happy,-0.7911044955253601
20,angry,sad,0.1439433991909027
20,angry,angry,-0.006955724209547043
20,angry,happy,-0.3187513053417206
20,angry,sad,-0.024878574535250664
20,angry,angry,-0.14338022470474243
20,angry,happy,-0.9628491401672363
20,angry,sad,0.11939883977174759
20,angry,angry,0.6129247546195984
20,angry,happy,-0.6521221399307251
20,angry,sad,-0.015716958791017532
20,angry,angry,0.25003939867019653
20,angry,happy,-0.679072380065918
20,angry,sad,0.33400607109069824
20,angry,angry,-0.07115025073289871
20,angry,happy,-0.7914519309997559
20,angry,sad,0.14330361783504486
20,angry,angry,0.015239416621625423
20,angry,happy,-0.7347022891044617
20,angry,sad,-0.3416677713394165
20,angry,angry,0.6957182288169861
20,angry,happy,-0.26965126395225525
20,angry,sad,0.0878964215517044
20,angry,angry,-0.24057728052139282
20,angry,happy,-0.28743159770965576
20,angry,sad,0.06762808561325073
20,angry,angry,-0.4057029187679291
20,angry,happy,-0.028998063877224922
20,angry,sad,-0.063462994992733
20,angry,angry,-0.3864286541938782
20,angry,happy,-0.935193657875061
20,angry,sad,0.3662656545639038
20,angry,angry,0.3642268478870392
20,angry,happy,-0.8543332815170288
20,angry,sad,0.22117529809474945
20,angry,angry,0.44544175267219543
20,angry,happy,-0.9246354699134827
20,angry,sad,0.33217430114746094
20,angry,angry,0.2726343870162964
20,angry,happy,-0.4230527877807617
20,angry,sad,0.38197943568229675
20,angry,angry,-0.3300332725048065
20,angry,happy,-0.6376994252204895
20,angry,sad,0.025098767131567
20,angry,angry,0.22148177027702332
20,angry,happy,-1.0081517696380615
20,angry,sad,0.27599918842315674
20,angry,angry,0.4409405291080475
20,angry,happy,-0.8577237129211426
20,angry,sad,0.5974823236465454
20,angry,angry,0.02143053710460663
20,angry,happy,-1.005702257156372
20,angry,sad,-0.049784332513809204
20,angry,angry,0.5798345804214478
20,angry,happy,-0.661361813545227
20,angry,sad,0.25140368938446045
20,angry,angry,0.018626421689987183
20,angry,happy,-0.8548152446746826
20,angry,sad,0.3488410413265228
20,angry,angry,0.28189021348953247
20,angry,happy,-0.16090236604213715
20,angry,sad,0.21139100193977356
20,angry,angry,-0.2570134103298187
20,angry,happy,-0.8948681354522705
20,angry,sad,0.6783408522605896
20,angry,angry,0.03910373896360397
20,angry,happy,-0.505402147769928
20,angry,sad,-0.2534429728984833
20,angry,angry,0.26685646176338196
20,angry,happy,-0.27024132013320923
20,angry,sad,0.21398328244686127
20,angry,angry,-0.16258002817630768
20,angry,happy,-0.7889033555984497
20,angry,sad,0.20254077017307281
20,angry,angry,0.3787810802459717
20,angry,happy,-0.47963935136795044
20,angry,sad,0.34527742862701416
20,angry,angry,-0.4349915385246277
20,angry,happy,-0.3999018669128418
20,angry,sad,0.41847333312034607
20,angry,angry,-0.14875417947769165
20,angry,happy,-0.1328195482492447
20,angry,sad,-0.48799562454223633
20,angry,angry,0.11832810193300247
20,angry,happy,-0.6248868703842163
20,angry,sad,-0.27323830127716064
20,angry,angry,0.42743074893951416
20,angry,happy,-0.07687324285507202
20,angry,sad,0.23443731665611267
20,angry,angry,-0.517088770866394
20,angry,happy,-0.5823526382446289
20,angry,sad,0.38562044501304626
20,angry,angry,-0.14256872236728668
20,angry,happy,-0.176606222987175
20,angry,sad,-0.11170268058776855
20,angry,angry,-0.15612594783306122
20,angry,happy,-0.5365791916847229
20,angry,sad,-0.0035186316817998886
20,angry,angry,0.1621963381767273
20,angry,happy,-1.0753519535064697
20,angry,sad,0.45849961042404175
20,angry,angry,0.37011945247650146
20,angry,happy,-0.35376662015914917
20,angry,sad,0.08488242328166962
20,angry,angry,0.05103904753923416
20,angry,happy,-0.5279967784881592
20,angry,sad,-0.0065026916563510895
20,angry,angry,-0.02526390552520752
20,angry,happy,-0.589142382144928
20,angry,sad,-0.13143432140350342
20,angry,angry,0.2309391349554062
20,angry,happy,-1.1682560443878174
20,angry,sad,0.8650975227355957
20,angry,angry,0.3302069902420044
20,angry,happy,-0.9497978687286377
20,angry,sad,0.4466000199317932
20,angry,angry,0.2742183208465576
20,angry,happy,-0.24219590425491333
20,angry,sad,-0.18364062905311584
20,angry,angry,0.10841261595487595
20,angry,happy,-0.030243057757616043
20,angry,sad,-0.34323203563690186
20,angry,angry,-0.15744102001190186
20,angry,happy,-0.18731850385665894
20,angry,sad,0.2400834858417511
20,angry,angry,-0.2832915782928467
20,angry,happy,-0.8667281270027161
20,angry,sad,0.4421846866607666
20,angry,angry,0.3956650495529175
20,angry,happy,-0.6286062002182007
20,angry,sad,0.25215259194374084
20,angry,angry,0.22525261342525482
20,angry,happy,-0.025309119373559952
20,angry,sad,0.14312744140625
20,angry,angry,-0.38586944341659546
20,angry,happy,-0.45659029483795166
20,angry,sad,0.3728863000869751
20,angry,angry,-0.06625664234161377
20,angry,happy,-0.5001256465911865
20,angry,sad,0.8293026089668274
20,angry,angry,-0.6172073483467102
20,angry,happy,-0.4550330638885498
20,angry,sad,0.4758085608482361
20,angry,angry,-0.1260240226984024
20,angry,happy,-1.1331497430801392
20,angry,sad,0.01652687042951584
20,angry,angry,0.7815830707550049
20,angry,happy,-0.29129335284233093
20,angry,sad,0.08031197637319565
20,angry,angry,-0.2537531554698944
20,angry,happy,-0.35985130071640015
20,angry,sad,-0.2891269624233246
20,angry,angry,0.18495574593544006
20,angry,happy,-0.42000144720077515
20,angry,sad,-0.045057520270347595
20,angry,angry,0.20361614227294922
20,angry,happy,-0.3579653799533844
20,angry,sad,0.44526898860931396
20,angry,angry,-0.38552212715148926
20,angry,happy,-0.8426698446273804
20,angry,sad,0.32490092515945435
20,angry,angry,0.19712598621845245
20,angry,happy,-0.5795645117759705
20,angry,sad,0.13502927124500275
20,angry,angry,0.07592268288135529
20,angry,happy,-0.8592650890350342
20,angry,sad,0.8720313310623169
20,angry,angry,-0.32290592789649963
20,angry,happy,-0.6084432005882263
20,angry,sad,-0.10368546843528748
20,angry,angry,0.2728404998779297
20,angry,happy,-0.7866656184196472
20,angry,sad,0.5339367389678955
20,angry,angry,-0.13305595517158508
20,angry,happy,-1.3303256034851074
20,angry,sad,0.2765845060348511
20,angry,angry,0.6939883232116699
20,angry,happy,-0.10145706683397293
20,angry,sad,0.2986065149307251
20,angry,angry,-0.3889208137989044
20,angry,happy,-0.9648397564888
20,angry,sad,0.46028637886047363
20,angry,angry,0.14275234937667847
20,angry,happy,-0.49297386407852173
20,angry,sad,-0.4679001271724701
20,angry,angry,0.40481048822402954
